rlcDelayDl:vector ExtClientServerExample.ue.cellularNic.nrRlc.um (#0 - test-0-20250830-13:43:36-16472),
0.992,0.015772303199999997
0.992,0.015411868199999997
0.993,0.016083934199999996
0.994,0.014477218199999999
0.994,0.014089086199999999
0.995,0.014527233199999999
0.996,0.015161391199999998
0.996,0.014651310199999999
0.997,0.015293029199999998
0.997,0.014379764199999998
0.998,0.0150203912
0.999,0.0154690252
0.999,0.015113766199999999
1,0.015571807199999999
1,0.015221130199999998
1.001,0.015653039199999996
1.002,0.016277371200000001
1.002,0.015732882199999999
1.003,0.016373372199999999
1.003,0.016041107200000001
1.004,0.016533653199999997
1.005,0.017191295199999997
1.005,0.0146098892
1.006,0.0152247712
1.006,0.0146831722
1.007,0.015323260199999997
1.008,0.015775470199999995
1.008,0.0154151122
1.009,0.016090797199999999
1.009,0.015207279199999999
1.01,0.015671106199999999
1.011,0.0163255302
1.011,0.016010191199999995
1.012,0.016497978199999999
1.013,0.017157417199999996
1.013,0.016617005199999999
1.014,0.017269072199999999
1.014,0.016746560199999996
1.015,0.017406199199999999
1.016,0.018088485199999997
1.016,0.017577291199999997
1.017,0.0182254762
1.017,0.015694670199999996
1.018,0.016328830199999998
1.019,0.017000725199999996
1.019,0.016442639199999997
1.02,0.017088063199999996
1.02,0.016563480200000001
1.021,0.017217375199999995
1.022,0.017298538199999997
1.022,0.016717327199999999
1.023,0.017347662199999995
1.023,0.0167392752
1.024,0.017381408199999996
1.025,0.018046183199999996
1.025,0.017515705199999995
1.026,0.018148950199999999
1.026,0.017625010199999999
1.027,0.018281639199999997
1.028,0.018753782199999999
1.028,0.0184124872
1.029,0.019096638199999994
1.029,0.016604771199999999
1.03,0.017236499199999997
1.031,0.017720508199999998
1.031,0.017372862199999998
1.032,0.018055200199999996
1.033,0.018553619199999996
1.033,0.018208181199999999
1.034,0.0183073942
1.034,0.017747629199999996
1.035,0.018403002199999997
1.036,0.019084007199999995
1.036,0.018535319199999997
1.037,0.019175459200000001
1.037,0.018659801199999999
1.038,0.019312371199999997
1.039,0.019791448199999998
1.039,0.019450217200000001
1.04,0.020129343199999996
1.04,0.019590912199999997
1.041,0.020246757199999999
1.042,0.018248596200000001
1.042,0.017674948199999998
1.043,0.0183092922
1.043,0.0177692292
1.044,0.018410648199999997
1.045,0.019093642199999996
1.045,0.018284384199999996
1.046,0.018766535199999996
1.046,0.018421053199999995
1.047,0.019101329199999995
1.048,0.019544467199999998
1.048,0.019192330199999996
1.049,0.019654709199999995
1.05,0.020312871199999998
1.05,0.019819532199999996
1.051,0.020478849199999996
1.051,0.020162031199999999
1.052,0.020630504199999996
1.053,0.021290418200000001
1.053,0.018684620200000001
1.054,0.019205282199999999
1.054,0.018608793200000001
1.055,0.0192442362
1.056,0.019702997199999995
1.056,0.019351409199999995
1.057,0.020025499199999997
1.057,0.019205236199999996
1.058,0.019680092199999998
