SduBuffer:vector ExtClientServerExample.gnb.cellularNic.rlc.UmTxEntity Lcid: 1 (#0 - test-0-20250830-13:43:36-16472),
108.6205451798,22
108.6208082458,23
108.621,22
108.621,21
108.6212778678,22
108.6216244638,23
108.6218873928,24
108.622,23
108.6223559708,24
108.6227082438,25
108.6229703358,26
108.623,25
108.623,24
108.624,23
108.625,22
108.625,21
108.6253530358,22
108.6257237838,23
108.626,22
108.626,21
108.6262356738,22
108.6265252918,23
108.6267855748,24
108.627,23
108.6272349318,24
108.6275868028,25
108.6278490328,26
108.628,25
108.628,24
108.6282919498,25
108.6286499998,26
108.6289146718,27
108.629,26
108.629,25
108.6296692318,26
108.63,25
108.6302231238,26
108.6305721428,27
108.6308325538,28
108.631,27
108.631,26
108.6312960348,27
108.6315789438,28
108.6318390058,29
108.632,28
108.632,27
108.6323112688,28
108.6326601178,29
108.633,28
108.634,27
108.634,26
108.635,25
108.635,24
108.6359181378,25
108.636,24
108.6365094128,25
108.6368670808,26
108.637,25
108.637,24
108.6373159098,25
108.6375999268,26
108.6378615468,27
108.638,26
108.638,25
108.6383073508,26
108.6386497358,27
108.6389723518,28
108.639,27
108.6394211788,28
108.6397645398,29
108.64,28
108.64,27
108.6405104138,28
108.6408000928,29
108.641,28
108.6412791718,29
108.6416291288,30
108.6418923338,31
108.642,30
108.642,29
108.643,28
108.643,27
108.644,26
108.645,25
108.645,24
108.646,23
108.646,22
108.647,21
108.6473796818,22
108.6477829378,23
108.648,22
108.648,21
108.6483519338,22
108.6487175408,23
108.6489904408,24
108.649,23
108.649,22
108.6494652708,23
108.6498263218,24
108.65,23
108.6503011538,24
108.6506577728,25
108.6509313668,26
108.651,25
108.651,24
108.6517935948,25
108.652,24
108.652,23
108.6523153078,24
108.6526834408,25
108.6529595768,26
108.653,25
108.6534623238,26
108.6538296768,27
108.654,26
108.654,25
108.6543097948,26
108.6546715008,27
108.6549398918,28
108.655,27
108.655,26
108.6554162288,27
108.6557825588,28
108.656,27
108.657,26
108.657,25
108.6578475568,26
108.658,25
108.658,24
108.6583950088,25
108.6587746048,26
108.659,25
108.6592732368,26
108.6596406888,27
108.6599159378,28
108.66,27
108.66,26
108.6604356208,27
108.6607919128,28
108.661,27
108.6612888978,28
108.6616818018,29
108.662,28
108.662,27
108.6627292828,28
108.663,27
108.663,26
108.6632950538,27
108.6635945488,28
108.6638657948,29
108.664,28
108.6643937538,29
108.6647508968,30
108.665,29
108.665,28
108.666,27
108.666,26
108.667,25
108.668,24
108.668,23
108.669,22
108.669,21
108.6694170768,22
108.6698041158,23
108.67,22
108.6703540498,23
108.6707130958,24
108.6709860598,25
108.671,24
108.671,23
108.6714350258,24
108.6717311898,25
108.672,24
108.672,23
108.6720025488,24
108.6724916868,25
108.6728194098,26
108.673,25
108.6736657878,26
108.674,25
108.674,24
108.6740025488,25
108.6744764408,26
108.6748183258,27
108.675,26
108.675,25
108.6753288058,26
108.6756755448,27
108.6759377408,28
108.676,27
108.6764138488,28
108.6767558718,29
108.677,28
108.677,27
108.6771921398,28
108.6774735498,29
108.6777335298,30
108.6779892608,31
108.678,30
108.679,29
108.679,28
108.6798516088,29
108.68,28
108.68,27
108.6804525788,28
108.6808233368,29
108.681,28
108.6813194438,29
108.6816791178,30
108.6819551778,31
108.682,30
108.682,29
108.6824602088,30
108.6827497078,31
108.683,30
108.683,29
108.684,28
108.6846709678,29
108.685,28
108.685,27
108.6851990748,28
108.6855713968,29
108.6858459498,30
108.686,29
108.686,28
108.6863420268,29
108.6866882448,30
108.687,29
108.688,28
108.688,27
108.689,26
108.689,25
108.69,24
108.691,23
108.691,22
108.6914194948,23
108.6918169278,24
108.692,23
108.692,22
108.6923874428,23
108.6927412558,24
108.693,23
108.6931987198,24
108.6935451798,25
108.6938055528,26
108.694,25
108.694,24
108.6942397198,25
108.6945263468,26
108.6948498908,27
108.695,26
108.6956985548,27
108.696,26
108.696,25
108.6962563578,26
108.6966039978,27
108.6968626338,28
108.697,27
108.697,26
108.6973281448,27
108.6976208288,28
108.6978945808,29
108.698,28
108.6983682848,29
108.6987193588,30
108.6989838598,31
108.699,30
108.699,29
108.6994345938,30
108.6997973538,31
108.7,30
108.7,29
108.7003012018,30
108.701,29
108.7018351218,30
108.702,29
108.702,28
108.7023852008,29
108.7026821628,30
108.7029475028,31
108.703,30
108.703,29
108.7034133628,30
108.7037599808,31
108.704,30
108.7042243018,31
108.7045715308,32
108.7048330108,33
108.705,32
108.705,31
108.7052654578,32
108.706,31
108.706,30
108.7066713798,31
108.707,30
108.7072277328,31
108.7075799868,32
108.7078428928,33
108.708,32
108.708,31
108.7083107118,32
108.7086110018,33
108.709,32
108.709,31
108.71,30
108.711,29
108.711,28
108.712,27
108.712,26
108.713,25
108.7133392828,26
108.7137095258,27
108.714,26
108.714,25
108.7142193358,26
108.7145083208,27
108.7147711888,28
108.715,27
108.7152170948,28
108.7155614258,29
108.7158225778,30
108.716,29
108.716,28
108.7162857398,29
108.7166295658,30
108.7168955928,31
108.717,30
108.717,29
108.7176377908,30
108.7179860858,31
108.718,30
108.7184627148,31
108.7188171928,32
108.719,31
108.719,30
108.7192869698,31
108.7195793838,32
108.7199089548,33
108.72,32
108.72,31
108.7204001148,32
108.7207643538,33
108.721,32
108.722,31
108.722,30
108.723,29
108.723,28
108.724,27
108.7246149298,28
108.725,27
108.725,26
108.7252974238,27
108.7257166288,28
108.726,27
108.726,26
108.7262813318,27
108.7266492738,28
108.7269219088,29
108.727,28
108.7273936568,29
108.7277526468,30
108.728,29
108.728,28
108.7285873358,29
108.7288933028,30
108.729,29
108.729,28
108.7293884238,29
108.7297527858,30
108.73,29
108.7302649578,30
108.7306261008,31
108.7308989378,32
108.731,31
108.731,30
108.7313652768,31
108.7317271408,32
108.732,31
108.733,30
108.733,29
108.734,28
108.734,27
108.7349391408,28
108.735,27
108.7354878518,28
108.7358562788,29
108.736,28
108.736,27
108.7363329948,28
108.7366799718,29
108.7369412128,30
108.737,29
108.737,28
108.7373993118,29
108.7377660578,30
108.738,29
108.7382364828,30
108.7385834578,31
108.739,30
108.739,29
108.7396230688,30
108.7399052988,31
108.74,30
108.74,29
108.7403849478,30
108.7407336368,31
108.7409978378,32
108.741,31
108.7414787288,32
108.742,31
108.742,30
108.743,29
108.743,28
108.744,27
108.745,26
108.745,25
108.746,24
108.746,23
108.7463418738,24
108.7467286058,25
108.747,24
108.7472226708,25
108.7475863278,26
108.7479188518,27
108.748,26
108.748,25
108.7483789538,26
108.7486653488,27
108.7489309418,28
108.749,27
108.749,26
108.7493894828,27
108.7497410498,28
108.75,27
108.7500025488,28
108.7507650598,29
108.751,28
108.751,27
108.7512830778,28
108.7516296838,29
108.7518912078,30
108.752,29
108.7524086308,30
108.7527730448,31
108.753,30
108.753,29
108.7532537978,30
108.7536068968,31
108.7538733978,32
108.754,31
108.754,30
108.7543322788,31
108.755,30
108.756,29
108.756,28
108.7569651698,29
108.757,28
108.757,27
108.7575823818,28
108.7579507538,29
108.758,28
108.7584370758,29
108.7588042968,30
108.759,29
108.759,28
108.7592492078,29
108.7595400228,30
108.7598097308,31
108.76,30
108.76,29
108.7602818128,30
108.7606345468,31
108.7608987738,32
108.761,31
108.7616644328,32
108.762,31
108.762,30
108.7622451438,31
108.7626061148,32
108.763,31
108.763,30
108.764,29
108.765,28
108.765,27
108.766,26
108.766,25
108.767,24
108.768,23
108.768,22
108.7686725138,23
108.769,22
108.7693310838,23
108.7697052268,24
108.77,23
108.77,22
108.7702505628,23
108.7706165178,24
108.7708884328,25
108.771,24
108.771,23
108.7713346978,24
108.7716167328,25
108.7718769228,26
108.772,25
108.7727151138,26
108.773,25
108.773,24
108.7732371068,25
108.7735796108,26
108.7738383278,27
108.774,26
108.774,25
108.7743189268,26
108.7746783618,27
108.7749452388,28
108.775,27
108.7754193118,28
108.7757694658,29
108.776,28
108.776,27
108.7762182868,28
108.7765658338,29
108.7768288988,30
108.777,29
108.777,28
108.7772967108,29
108.7776524068,30
108.7779166358,31
108.778,30
108.779,29
108.779,28
108.7792386388,29
108.7795974748,30
108.7798618118,31
108.78,30
108.78,29
108.7803320688,30
108.7806741898,31
108.7809363998,32
108.781,31
108.7813950078,32
108.7817412908,33
108.782,32
108.782,31
108.7820025488,32
108.7824581118,33
108.7827882928,34
108.783,33
108.783,32
108.7835284148,33
108.7838787428,34
108.784,33
108.7843645238,34
108.7847127728,35
108.785,34
108.785,33
108.786,32
108.787,31
108.787,30
108.788,29
108.788,28
108.789,27
108.79,26
108.79,25
108.7903054478,26
108.7907224278,27
108.791,26
108.791,25
108.7912250728,26
108.7915988758,27
108.7918735758,28
108.792,27
108.7923518548,28
108.7926985188,29
108.7929584198,30
108.793,29
108.793,28
108.7933836798,29
108.7937261498,30
108.7939892588,31
108.794,30
108.794,29
108.7947314938,30
108.795,29
108.7952716308,30
108.7956161148,31
108.7958768228,32
108.796,31
108.796,30
108.7963499248,31
108.797,30
108.797,29
108.798,28
108.799,27
108.799,26
108.8,25
108.8,24
108.801,23
108.8013760408,24
108.8017427748,25
108.802,24
108.802,23
108.8023066068,24
108.8025981768,25
108.8029277408,26
108.803,25
108.803,24
108.8033999848,25
108.8037447048,26
108.804,25
108.8042023928,26
108.8045511558,27
108.8048114008,28
108.805,27
108.805,26
108.8056316398,27
108.8059108278,28
108.806,27
108.8063754988,28
108.8067317828,29
108.8069958608,30
108.807,29
108.807,28
108.8074757728,29
108.8078190258,30
108.808,29
108.808,28
108.8082758548,29
108.8086218608,30
108.8088857428,31
108.809,30
108.8093396348,31
108.81,30
108.81,29
108.811,28
108.811,27
108.8118264518,28
108.812,27
108.8124200008,28
108.8127747058,29
108.813,28
108.813,27
108.8132202308,28
108.8135636688,29
108.8138248318,30
108.814,29
108.814,28
108.8142773378,29
108.8146272298,30
108.8148859268,31
108.815,30
108.8153374918,31
108.8156829398,32
108.8159438868,33
108.816,32
108.816,31
108.8167831738,32
108.817,31
108.817,30
108.8172607178,31
108.8176106748,32
108.8178722618,33
108.818,32
108.819,31
108.819,30
108.82,29
108.82,28
108.821,27
108.822,26
108.822,25
108.823,24
108.8233269908,25
108.8236992668,26
108.8239671928,27
108.824,26
108.824,25
108.8244380768,26
108.8247868048,27
108.825,26
108.825,25
108.8252180448,26
108.8255627208,27
108.8258247678,28
108.826,27
108.8262730758,28
108.8266262678,29
108.8268907358,30
108.827,29
108.827,28
108.8276508748,29
108.8279431938,30
108.828,29
108.828,28
108.8284395938,29
108.8288075058,30
108.829,29
108.8293786228,30
108.8297322358,31
108.8299982288,32
108.83,31
108.83,30
108.8304512248,31
108.8307367718,32
108.831,31
108.831,30
108.832,29
108.833,28
108.833,27
108.8339099788,28
108.834,27
108.834,26
108.8344888588,27
108.8348419688,28
108.835,27
108.8353059718,28
108.8356533788,29
108.8359151218,30
108.836,29
108.836,28
108.8363518728,29
108.8366353748,30
108.8368968328,31
108.837,30
108.837,29
108.8373588178,30
108.8377119468,31
108.8379752788,32
108.838,31
108.8387813568,32
108.839,31
108.839,30
108.8394062358,31
108.8397772058,32
108.84,31
108.84,30
108.8403082638,31
108.8406816398,32
108.841,31
108.842,30
108.842,29
108.843,28
108.844,27
108.844,26
108.845,25
108.845,24
108.8454132788,25
108.8457977578,26
108.846,25
108.8463586688,26
108.8467224828,27
108.8469949918,28
108.847,27
108.847,26
108.8474351338,27
108.8477216478,28
108.8479813048,29
108.848,28
108.848,27
108.8484345778,28
108.8487776938,29
108.849,28
108.8496317698,29
108.8499826928,30
108.85,29
108.85,28
108.8504559258,29
108.8508270608,30
108.851,29
108.851,28
108.8513452398,29
108.8517029688,30
108.8519728958,31
108.852,30
108.8525055688,31
108.8529005568,32
108.853,31
108.853,30
108.8534310718,31
108.8537546288,32
108.854,31
108.854,30
108.8544009518,31
108.855,30
108.856,29
108.856,28
108.857,27
108.857,26
108.8579418878,27
108.858,26
108.859,25
108.859,24
108.86,23
108.861,22
108.861,21
108.8617320388,22
108.862,21
108.862,20
108.8628825628,21
108.863,20
108.8637145138,21
108.864,20
108.864,19
108.8644090888,20
108.8647972028,21
108.865,20
108.865,19
108.8653751828,20
108.8657483648,21
108.866,20
108.867,19
108.867,18
108.8674199588,19
108.8678254378,20
108.868,19
108.868,18
108.8684184848,19
108.8687913718,20
108.869,19
108.8693334868,20
108.8697066958,21
108.8699788138,22
108.87,21
108.87,20
108.8704331658,21
108.8708016478,22
108.871,21
108.871,20
108.8717316258,21
108.872,20
108.8723400288,21
108.8727092458,22
108.8729797358,23
108.873,22
108.873,21
108.8734995468,22
108.8738136198,23
108.874,22
108.874,21
108.8743261108,22
108.8746923618,23
108.8749677548,24
108.875,23
108.8754567418,24
108.8758262958,25
108.876,24
108.876,23
108.8763224908,24
108.8766838488,25
108.8769545928,26
108.877,25
108.878,24
108.878,23
108.8783598328,24
108.8787751468,25
108.879,24
108.879,23
108.8793255758,24
108.8796327118,25
108.8799052518,26
108.88,25
108.8804288368,26
108.8808344858,27
108.881,26
108.881,25
108.8814018718,26
108.8819571878,27
108.882,26
108.882,25
108.883,24
108.884,23
108.884,22
108.885,21
108.885,20
108.8853862468,21
108.886,20
108.887,19
108.887,18
108.8873205778,19
108.8879591448,20
108.888,19
108.888,18
108.889,17
108.89,16
108.89,15
108.8905204528,16
108.8909532028,17
108.891,16
108.891,15
108.8915355828,16
108.8919123658,17
108.892,16
108.8924685738,17
108.8928463388,18
108.893,17
108.893,16
108.8936940678,17
108.894,16
108.894,15
108.8942943318,16
108.8946659258,17
108.8949380468,18
108.895,17
108.8954469698,18
108.8958101338,19
108.896,18
108.896,17
108.8963048158,18
108.8966726328,19
108.8969443378,20
108.897,19
108.8974358848,20
108.8978074878,21
108.898,20
108.898,19
108.8983156638,20
108.8986813048,21
108.8989480038,22
108.899,21
108.899,20
108.9,19
108.9003724428,20
108.9007426188,21
108.901,20
108.901,19
108.9012158868,20
108.9015870288,21
108.9018577998,22
108.902,21
108.902,20
108.9023381458,21
108.9027051188,22
108.9029766108,23
108.903,22
108.9034575598,23
108.9038035668,24
108.904,23
108.904,22
108.9045904078,23
108.9049056398,24
108.905,23
108.905,22
108.9054038968,23
108.9057758358,24
108.906,23
108.9062892748,24
108.9066516208,25
108.9069168308,26
108.907,25
108.907,24
108.9073825398,25
108.9077376208,26
108.908,25
108.908,24
108.9080020048,25
108.9085300108,26
108.9088737408,27
108.909,26
108.9093794548,27
108.91,26
108.91,25
108.911,24
108.911,23
108.9115276028,24
108.9119180168,25
108.912,24
108.9125001248,25
108.9128660008,26
108.913,25
108.913,24
108.9133314228,25
108.9136370228,26
108.9139088978,27
108.914,26
108.9143817328,27
108.9147491208,28
108.915,27
108.915,26
108.9156649168,27
108.916,26
108.916,25
108.9162186868,26
108.9165702948,27
108.9168299868,28
108.917,27
108.9173240318,28
108.9176755608,29
108.9179380518,30
108.918,29
108.918,28
108.9184014378,29
108.9186939638,30
108.9189558408,31
108.919,30
108.919,29
108.9194272728,30
108.9197785818,31
108.92,30
108.9202718598,31
108.9206238098,32
108.921,31
108.921,30
108.922,29
108.922,28
108.9225074258,29
108.9228985418,30
108.923,29
108.9234977008,30
108.9238733568,31
108.924,30
108.924,29
108.9243489268,30
108.9246424618,31
108.9249045918,32
108.925,31
108.925,30
108.9253826998,31
108.9257481848,32
108.926,31
108.9265396338,32
108.9268899898,33
108.927,32
108.927,31
108.9273573388,32
108.9277093938,33
108.9279739528,34
108.928,33
108.928,32
108.9284787208,33
108.9288271388,34
108.929,33
108.9293086338,34
108.9296535178,35
108.93,34
108.93,33
108.931,32
108.931,31
108.932,30
108.933,29
108.933,28
108.9334786268,29
108.9339222948,30
108.934,29
108.9345183768,30
108.9348977578,31
108.935,30
108.935,29
108.9353909258,30
108.9357602378,31
108.936,30
108.936,29
108.9362375908,30
108.9365264958,31
108.9367908728,32
108.937,31
108.9376819478,32
108.938,31
108.938,30
108.9382269068,31
108.9385776258,32
108.9388425778,33
108.939,32
108.939,31
108.9393460128,32
108.9396979628,33
108.9399616948,34
108.94,33
108.9404597868,34
108.941,33
108.941,32
108.942,31
108.942,30
108.943,29
108.944,28
108.944,27
108.9444621118,28
108.9448327418,29
108.945,28
108.945,27
108.9453134738,28
108.9456705488,29
108.9459373038,30
108.946,29
108.9464125618,30
108.9467659878,31
108.947,30
108.947,29
108.9472169488,30
108.9475648708,31
108.9478255258,32
108.948,31
108.948,30
108.9486135148,31
108.9489804878,32
108.949,31
108.9494721128,32
108.9498272538,33
108.95,32
108.95,31
108.9503091908,32
108.9506002188,33
108.9508653818,34
108.951,33
108.9513516798,34
108.9517225438,35
108.9519905338,36
108.952,35
108.952,34
108.953,33
108.953,32
108.954,31
108.9549993348,32
108.955,31
108.955,30
108.9555884598,31
108.9558867708,32
108.956,31
108.956,30
108.9563781988,31
108.9567314538,32
108.9569937568,33
108.957,32
108.9574614908,33
108.9578125608,34
108.958,33
108.958,32
108.9582618288,33
108.9586136518,34
108.9588803788,35
108.959,34
108.959,33
108.9596728958,34
108.96,33
108.9602637488,34
108.9606163208,35
108.9608777808,36
108.961,35
108.961,34
108.9613587468,35
108.962,34
108.962,33
108.963,32
108.964,31
108.964,30
108.965,29
108.965,28
108.966,27
108.9665027808,28
108.9668737998,29
108.967,28
108.967,27
108.9674137758,28
108.9677188888,29
108.968,28
108.9682745858,29
108.9686233108,30
108.9688853018,31
108.969,30
108.969,29
108.9693470248,30
108.9696927838,31
108.9699529348,32
108.97,31
108.97,30
108.9708157598,31
108.971,30
108.9713365008,31
108.9716961188,32
108.9719688808,33
108.972,32
108.972,31
108.9724561608,32
108.9728096258,33
108.973,32
108.973,31
108.9732940038,32
108.9736424678,33
108.9739064448,34
108.974,33
108.9743814068,34
108.9747378938,35
108.975,34
108.975,33
108.9750025488,34
108.9754912748,35
108.976,34
108.976,33
108.9769085528,34
108.977,33
108.9774986798,34
108.9778561918,35
108.978,34
108.978,33
108.9783188278,34
108.9786648308,35
108.9789260318,36
108.979,35
108.979,34
108.9793906958,35
108.9797397498,36
108.98,35
108.9800021668,36
108.9804989098,37
108.981,36
108.981,35
108.9816691318,36
108.9819657218,37
108.982,36
108.982,35
108.9824555548,36
108.9828166218,37
108.983,36
108.984,35
108.984,34
108.985,33
108.985,32
108.986,31
108.987,30
108.987,29
108.988,28
108.9884484708,29
108.9888178328,30
108.989,29
108.989,28
108.9892998138,29
108.9896559048,30
108.9899198278,31
108.99,30
108.99,29
108.9903605198,30
108.9907225658,31
108.9909875238,32
108.991,31
108.9914480148,32
108.9917993248,33
108.992,32
108.992,31
108.9925655128,32
108.9929239798,33
108.993,32
108.993,31
108.9934086558,32
108.9937773138,33
108.994,32
108.9942826118,33
108.9946445628,34
108.9949117758,35
108.995,34
108.995,33
108.9953815248,34
108.9956939768,35
108.9959673518,36
108.996,35
108.996,34
108.9964878398,35
108.997,34
108.998,33
108.998,32
108.999,31
108.999,30
108.9994361068,31
108.9998102858,32
109,31
109.0003770528,32
109.0007322098,33
109.0009951228,34
109.001,33
109.001,32
109.0014389288,33
109.0017266438,34
109.0019875388,35
109.002,34
109.002,33
109.0025010498,34
109.0028568708,35
109.003,34
109.0037528458,35
109.004,34
109.004,33
109.0043150608,34
109.0046669758,35
109.0049279228,36
109.005,35
109.0054221238,36
109.0057737428,37
109.006,36
109.006,35
109.0062541898,36
109.0066026288,37
109.0068650538,38
109.007,37
109.007,36
109.0073114288,37
109.008,36
109.009,35
109.009,34
109.0098743058,35
109.01,34
109.01,33
109.0104741998,34
109.0108328668,35
109.011,34
109.0113070688,35
109.0116557748,36
109.0119199118,37
109.012,36
109.012,35
109.0123813208,36
109.0126699068,37
109.0129334538,38
109.013,37
109.013,36
109.0133945778,37
109.014,36
109.0147129368,37
109.015,36
109.015,35
109.0152530898,36
109.0156059588,37
109.0158724608,38
109.016,37
109.016,36
109.0163770258,37
109.0167308458,38
109.0169959658,39
109.017,38
109.0174792358,39
109.018,38
109.018,37
109.019,36
109.019,35
109.02,34
109.021,33
109.021,32
109.0217759588,33
109.022,32
109.022,31
109.0224551728,32
109.0228369658,33
109.023,32
109.0233879958,33
109.0237595468,34
109.024,33
109.024,32
109.0242414928,33
109.0245948508,34
109.0248595298,35
109.025,34
109.0256420058,35
109.0259891678,36
109.026,35
109.026,34
109.0264679198,35
109.0268228708,36
109.027,35
109.027,34
109.0273045158,35
109.0275919238,36
109.0278604668,37
109.028,36
109.0283590828,37
109.0287110998,38
109.0289765998,39
109.029,38
109.029,37
109.0294394808,38
109.03,37
109.03,36
109.031,35
109.032,34
109.032,33
109.0322588988,34
109.0326282088,35
109.0328960388,36
109.033,35
109.033,34
109.0333740328,35
109.0337375098,36
109.034,35
109.0340019858,36
109.0345002358,37
109.0348336388,38
109.035,37
109.035,36
109.0352788968,37
109.0356296848,38
109.0358929748,39
109.036,38
109.036,37
109.0368007098,38
109.037,37
109.0373829468,38
109.0377394338,39
109.038,38
109.038,37
109.0380025488,38
109.0384964108,39
109.0387645308,40
109.039,39
109.039,38
109.0392459918,39
109.04,38
109.041,37
109.041,36
109.042,35
109.0429482888,36
109.043,35
109.043,34
109.0435583418,35
109.0439204838,36
109.044,35
109.044,34
109.0443987398,35
109.0446945638,36
109.0449580048,37
109.045,36
109.0454246298,37
109.0457800768,38
109.046,37
109.046,36
109.0462346188,37
109.0465815518,38
109.047,37
109.047,36
109.0476934528,37
109.048,36
109.0482832128,37
109.0486412608,38
109.0489076648,39
109.049,38
109.049,37
109.0493832788,38
109.05,37
109.05,36
109.051,35
109.052,34
109.052,33
109.053,32
109.053,31
109.054,30
109.0544876918,31
109.0548575748,32
109.055,31
109.055,30
109.0553753048,31
109.0557299068,32
109.0559933388,33
109.056,32
109.056,31
109.0564719528,32
109.0568218978,33
109.057,32
109.0572876318,33
109.0576319718,34
109.0578991548,35
109.058,34
109.058,33
109.0586601388,34
109.0589549068,35
109.059,34
109.0594368078,35
109.0597962918,36
109.06,35
109.06,34
109.0603135778,35
109.0606773748,36
109.0609425898,37
109.061,36
109.061,35
109.0614089438,36
109.0617643538,37
109.062,36
109.0622351248,37
109.0625824828,38
109.0628446638,39
109.063,38
109.063,37
109.064,36
109.064,35
109.065,34
109.0650013568,35
109.0656340338,36
109.0659717738,37
109.066,36
109.066,35
109.0664351128,36
109.0667885438,37
109.067,36
109.067,35
109.0672565228,36
109.0676126088,37
109.0678779958,38
109.068,37
109.0683621998,38
109.0687157818,39
109.069,38
109.069,37
109.0695663318,38
109.0698661598,39
109.07,38
109.07,37
109.0703628408,38
109.0707249908,39
109.071,38
109.072,37
109.072,36
109.073,35
109.073,34
109.074,33
109.075,32
109.075,31
109.076,30
109.076,29
109.0765578758,30
109.0769307868,31
109.077,30
109.0774734068,31
109.0778320488,32
109.078,31
109.078,30
109.0782853948,31
109.0785760068,32
109.0788366168,33
109.079,32
109.0793006288,33
109.0796498858,34
109.0799103828,35
109.08,34
109.08,33
109.0806995748,34
109.081,33
109.081,32
109.0812738648,33
109.0816361338,34
109.0818990018,35
109.082,34
109.0824510258,35
109.0828033998,36
109.083,35
109.083,34
109.0832799428,35
109.0835708478,36
109.0838339438,37
109.084,36
109.084,35
109.0843168018,36
109.0846852438,37
109.0849572248,38
109.085,37
109.0854507218,38
109.086,37
109.086,36
109.0869688278,37
109.087,36
109.087,35
109.0875867488,36
109.0879681418,37
109.088,36
109.0884943158,37
109.0888559078,38
109.089,37
109.089,36
109.0893049478,37
109.0895950908,38
109.0898600848,39
109.09,38
109.09,37
109.0903260028,38
109.0906765438,39
109.091,38
109.0915869968,39
109.0919465458,40
109.092,39
109.092,38
109.0924265838,39
109.0927848538,40
109.093,39
109.093,38
109.094,37
109.095,36
109.095,35
109.096,34
109.097,33
109.097,32
109.098,31
109.098,30
109.0985210068,31
109.0989260068,32
109.099,31
109.0994955968,32
109.0998609788,33
109.1,32
109.1,31
109.1003414798,32
109.1006491188,33
109.1009180728,34
109.101,33
109.101,32
109.1014030038,33
109.1017759878,34
109.102,33
109.1026871608,34
109.103,33
109.103,32
109.1032353748,33
109.1035996758,34
109.1038669418,35
109.104,34
109.104,33
109.1043755348,34
109.1047300258,35
109.1049943378,36
109.105,35
109.1054780558,36
109.1058273168,37
109.106,36
109.106,35
109.1062848538,36
109.1066485688,37
109.1069170408,38
109.107,37
109.107,36
109.1074214048,37
109.1077688198,38
109.108,37
109.1088628978,38
109.109,37
109.109,36
109.1094526268,37
109.1097519228,38
109.11,37
109.11,36
109.1102387798,37
109.1105914978,38
109.1108543558,39
109.111,38
109.1113226908,39
109.1116732478,40
109.1119425058,41
109.112,40
109.112,39
109.1124119158,40
109.113,39
109.113,38
109.1137129648,39
109.114,38
109.1142961178,39
109.1146661038,40
109.1149399318,41
109.115,40
109.115,39
109.1154298528,40
109.1157230328,41
109.116,40
109.117,39
109.117,38
109.118,37
109.118,36
109.119,35
109.12,34
109.12,33
109.1205032618,34
109.1208881638,35
109.121,34
109.121,33
109.1213970538,34
109.1217629898,35
109.122,34
109.1222907688,35
109.1226426228,36
109.1229098168,37
109.123,36
109.123,35
109.1233687238,36
109.1237162438,37
109.1239802768,38
109.124,37
109.124,36
109.1248720828,37
109.125,36
109.1254349378,37
109.1257865428,38
109.126,37
109.126,36
109.1262645718,37
109.1265569638,38
109.1268246688,39
109.127,38
109.127,37
109.1273091208,38
109.1276653238,39
109.1279318508,40
109.128,39
109.1284345258,40
109.1287889108,41
109.129,40
109.129,39
109.13,38
109.13,37
109.1309006478,38
109.131,37
109.1314919868,38
109.1318447298,39
109.132,38
109.132,37
109.1323102788,38
109.1326104768,39
109.1329403878,40
109.133,39
109.1334031968,40
109.1337572098,41
109.134,40
109.134,39
109.1342286808,40
109.1345781528,41
109.135,40
109.135,39
109.1356750418,40
109.1359701478,41
109.136,40
109.1364671078,41
109.1368207598,42
109.137,41
109.137,40
109.1372974118,41
109.1376454668,42
109.138,41
109.138,40
109.139,39
109.14,38
109.14,37
109.141,36
109.141,35
109.142,34
109.1424625208,35
109.1428375958,36
109.143,35
109.143,34
109.1433613628,35
109.1437171708,36
109.1439800878,37
109.144,36
109.144,35
109.1444604128,36
109.1448190718,37
109.145,36
109.1452824728,37
109.1456282728,38
109.1458886408,39
109.146,38
109.146,37
109.1467436838,38
109.147,37
109.147,36
109.1472426178,37
109.1475963208,38
109.1478588788,39
109.148,38
109.1483687358,39
109.1487229138,40
109.1489895798,41
109.149,40
109.149,39
109.1494534908,40
109.1498031718,41
109.15,40
109.1502699108,41
109.1506185288,42
109.1508810678,43
109.151,42
109.151,41
109.152,40
109.152,39
109.1528913718,40
109.153,39
109.1534390778,40
109.1537971068,41
109.154,40
109.154,39
109.1542580398,40
109.1546107838,41
109.1548764748,42
109.155,41
109.155,40
109.1553408788,41
109.1556935898,42
109.1559544898,43
109.156,42
109.1564299748,43
109.1567971508,44
109.157,43
109.157,42
109.1576727428,43
109.158,42
109.158,41
109.1582482838,42
109.1586064118,43
109.1588693418,44
109.159,43
109.1593667908,44
109.1597317018,45
109.16,44
109.16,43
109.161,42
109.161,41
109.162,40
109.163,39
109.163,38
109.1638758868,39
109.164,38
109.164,37
109.1644895048,38
109.1648453998,39
109.165,38
109.1653255648,39
109.1656757968,40
109.1659411108,41
109.166,40
109.166,39
109.1663772748,40
109.1666700728,41
109.1669338618,42
109.167,41
109.167,40
109.1673932648,41
109.168,40
109.1687457318,41
109.169,40
109.169,39
109.1693043988,40
109.1696727488,41
109.1699416658,42
109.17,41
109.1704420398,42
109.1708021538,43
109.171,42
109.171,41
109.172,40
109.172,39
109.173,38
109.174,37
109.174,36
109.175,35
109.175,34
109.1754490358,35
109.1758225928,36
109.176,35
109.1763750258,36
109.1767294118,37
109.1769922848,38
109.177,37
109.177,36
109.1774323498,37
109.1777271118,38
