rlcDelayDl:vector ExtClientServerExample.ue.cellularNic.nrRlc.um (#0 - test-0-20250824-22:30:48-60671),
28.719,0.610630786199999994
28.72,0.611263742200000013
28.72,0.610708550200000031
28.721,0.611353010199999988
28.721,0.611022216199999853
28.722,0.611484574199999905
28.723,0.612123564200000022
28.723,0.611278891200000005
28.724,0.611687971199999843
28.724,0.611309414199999953
28.725,0.61168987419999987
28.726,0.61233002819999993
28.726,0.611997965200000046
28.727,0.612417312199999838
28.727,0.612074149199999914
28.728,0.612523013199999908
28.729,0.613155271199999905
28.729,0.612582801199999856
28.73,0.61321090219999985
28.73,0.610304588199999995
28.731,0.610613416199999868
28.732,0.611188751200000043
28.732,0.610292336199999894
28.733,0.609160952199999881
28.733,0.607536055199999978
28.734,0.60742805020000001
28.735,0.607377685199999903
28.735,0.603646246199999844
28.736,0.604225692199999994
28.736,0.603657664199999997
28.737,0.604287773200000041
28.738,0.604391090200000033
28.738,0.6040307882
28.739,0.604492339199999892
28.74,0.605120855200000026
28.74,0.604538682199999841
28.741,0.605172765199999848
28.741,0.604634059199999905
28.742,0.605272782199999912
28.743,0.605712537199999843
28.743,0.605353478199999847
28.744,0.606027293199999925
28.744,0.605469589199999932
28.745,0.606103739199999932
28.746,0.605637020199999873
28.746,0.605267131199999972
28.747,0.605694908200000046
28.747,0.605333262200000052
28.748,0.606004938199999895
28.749,0.606492558200000028
28.749,0.606117489199999856
28.75,0.606569750200000031
28.75,0.606204061199999918
28.751,0.606344497200000051
28.752,0.606781483200000024
28.752,0.606420103199999836
28.753,0.607089254199999926
28.753,0.606479557199999905
28.754,0.607123067199999863
28.755,0.60754860219999984
28.755,0.60719192020000001
28.756,0.607658467200000049
28.757,0.608301735199999968
28.757,0.607710006200000039
28.758,0.608342907199999946
28.758,0.605547915199999839
28.759,0.606150417199999843
28.76,0.606572893199999849
28.76,0.60620972819999985
28.761,0.606687630199999936
28.761,0.606329516199999971
28.762,0.606999596199999877
28.763,0.607121577200000037
28.763,0.606554704199999903
28.764,0.607187435199999956
28.764,0.606580336199999956
28.765,0.607208199200000017
28.766,0.607648582199999951
28.766,0.6072920021999999
28.767,0.607767020199999838
28.767,0.607403973199999831
28.768,0.608075300199999888
28.769,0.608513024199999861
28.769,0.608142546199999853
28.77,0.606266925199999915
28.77,0.60566170419999987
28.771,0.6062860632
28.772,0.60674776419999987
28.772,0.606379006199999844
28.773,0.607042344199999914
28.774,0.6071679472
28.774,0.60658751020000001
28.775,0.607220509200000033
28.775,0.606672001199999975
28.776,0.60730846919999992
28.777,0.60773028519999994
28.777,0.607370795200000031
28.778,0.608041953199999871
28.778,0.607502231200000017
28.779,0.608146378199999835
28.78,0.608604100199999994
28.78,0.608244831199999944
28.781,0.606476707199999906
28.781,0.606086446199999959
28.782,0.606525800200000018
28.783,0.607155896199999875
28.783,0.606625636199999981
28.784,0.60726479919999998
28.784,0.606391190199999871
28.785,0.607028165200000022
28.786,0.607455801199999976
28.786,0.607092236199999965
28.787,0.607539763199999914
28.787,0.607174254200000037
28.788,0.60761340819999998
28.789,0.608254147200000037
28.789,0.607688058199999933
28.79,0.608331362199999945
28.79,0.6080052722
28.791,0.608473646199999992
28.792,0.609113335199999992
28.792,0.606361491199999932
28.793,0.606785585199999919
28.794,0.607411395199999978
28.794,0.607072507200000052
28.795,0.607531262199999975
28.795,0.607168694199999856
28.796,0.607322791199999875
28.797,0.607739895199999932
28.797,0.607379312199999963
28.798,0.608046604199999893
28.798,0.607459524200000041
28.799,0.608082625200000001
28.8,0.608540468199999959
28.8,0.60816858519999983
28.801,0.608627428199999929
28.801,0.608268502199999835
28.802,0.60872219819999995
28.803,0.609357177199999931
28.803,0.609005062199999833
28.804,0.607271541200000039
28.804,0.606663046199999997
28.805,0.607286279199999998
28.806,0.607740548200000006
28.806,0.607371375199999838
28.807,0.608036229199999887
28.807,0.607204377199999975
28.808,0.607606290199999896
28.809,0.608236600199999919
28.809,0.607644255199999869
28.81,0.608283249199999873
28.811,0.608695498199999905
28.811,0.608321957200000037
28.812,0.608761492199999973
28.812,0.608391511200000009
28.813,0.609063745199999836
28.814,0.609501637199999942
28.814,0.609138727199999949
28.815,0.60737050119999991
28.815,0.606792532199999843
28.816,0.607422034199999847
28.817,0.608086216200000026
28.817,0.607530999199999975
28.818,0.6081591181999999
28.818,0.607331791200000023
28.819,0.607742739199999878
28.82,0.608371267199999896
28.82,0.608040806200000003
28.821,0.608467125200000011
28.821,0.608102238199999864
28.822,0.608554991199999892
28.823,0.6091927842
28.823,0.608656404199999998
28.824,0.609291438199999866
28.824,0.608728054199999977
28.825,0.609363832199999897
28.826,0.61003182720000004
28.826,0.607290535199999978
28.827,0.607707017199999863
28.827,0.60733764720000005
28.828,0.608003126199999851
28.829,0.608451360199999899
28.829,0.608089532199999946
28.83,0.608220875200000008
28.831,0.608665277199999851
28.831,0.608299212199999936
28.832,0.608724339199999906
28.832,0.608358506199999868
28.833,0.609031310200000006
28.834,0.609482436199999975
28.834,0.60911647820000003
28.835,0.609574009199999931
28.835,0.609208815199999917
28.836,0.609646883199999931
28.837,0.61028083519999998
28.837,0.607559606199999932
28.838,0.608182940199999853
28.838,0.607660072199999843
28.839,0.608286884199999987
28.84,0.608747172199999961
28.84,0.608378934199999885
28.841,0.609048096199999996
28.841,0.608218436200000042
28.842,0.608668266200000027
28.843,0.609321047199999908
28.843,0.609002262199999975
28.844,0.609453974200000023
28.844,0.609107459199999865
28.845,0.60957356919999994
28.846,0.610222915200000046
28.846,0.6097190241999999
28.847,0.610365510199999847
28.848,0.611040473199999875
28.848,0.610476446199999853
28.849,0.61112108219999994
28.849,0.608635105199999856
28.85,0.609223870199999903
28.851,0.609640091199999953
28.851,0.609271902199999934
28.852,0.609703012200000003
28.852,0.609326091200000028
28.853,0.609336851199999915
28.854,0.609752713200000015
28.854,0.609384732199999887
28.855,0.610055772199999953
28.855,0.609489644199999956
28.856,0.610122684200000039
28.857,0.610569696200000009
28.857,0.610196131199999932
28.858,0.610676031199999911
28.858,0.610328236199999981
28.859,0.611010909200000005
28.86,0.611469943199999918
28.86,0.611125151199999992
28.861,0.609206834199999878
28.861,0.608617811200000022
28.862,0.609249355200000006
28.863,0.609710317200000015
28.863,0.6093350032
28.864,0.610001384200000049
28.865,0.610137538200000048
28.865,0.609557383199999854
28.866,0.610193965199999908
28.866,0.60964182820000001
28.867,0.610282434199999942
28.868,0.610713910199999873
28.868,0.610351592200000012
28.869,0.611021301199999863
28.869,0.610477052200000033
28.87,0.611117717199999963
28.871,0.611578442199999903
28.871,0.611217060199999992
28.872,0.609499572199999836
28.872,0.609139139199999843
28.873,0.60960154919999998
28.874,0.610237041199999993
28.874,0.609715578199999883
28.875,0.610369657199999913
28.875,0.610050304199999835
28.876,0.610231091199999961
28.877,0.610667759200000046
28.877,0.610299910199999959
28.878,0.610749826199999953
28.878,0.610383478199999937
28.879,0.611050875199999896
28.88,0.611498865199999961
28.88,0.61113804920000003
28.881,0.611593056200000037
28.881,0.611247789199999888
28.882,0.611729760200000024
28.883,0.612382499199999983
28.883,0.612065885200000046
28.884,0.610689887199999945
28.885,0.611319265199999903
28.885,0.610787618200000046
28.886,0.611426334199999918
28.886,0.611093310200000014
28.887,0.611555572199999894
28.888,0.612195216199999945
28.888,0.611245821200000037
28.889,0.611629678199999913
28.889,0.611263454199999941
28.89,0.611677811199999863
28.891,0.612315280200000031
28.891,0.611786636199999953
28.892,0.61242728420000003
28.892,0.612101052199999883
28.893,0.612565662199999968
28.894,0.613210482199999959
28.894,0.612618067199999891
28.895,0.613235033199999831
28.895,0.610264046199999963
28.896,0.610666002199999887
28.897,0.611290282199999921
28.897,0.610739435199999955
28.898,0.611374328199999925
28.898,0.611044191199999972
28.899,0.611209137199999916
28.9,0.611632649199999931
28.9,0.611262095199999853
28.901,0.611672337199999913
28.902,0.612312891199999984
28.902,0.611781387199999968
28.903,0.612423213200000035
28.903,0.61209228120000003
28.904,0.612552306200000005
28.905,0.613189308199999946
28.905,0.612638559199999875
28.906,0.613275414199999866
28.906,0.610553115199999883
28.907,0.61119664920000005
28.908,0.611680662199999945
28.908,0.611310814199999883
28.909,0.611767871199999865
28.909,0.611420739199999949
28.91,0.61210177320000003
28.911,0.612293563199999942
28.911,0.611764945200000018
28.912,0.612413658199999931
28.912,0.612096146199999856
28.913,0.612532130199999966
28.914,0.613169667199999988
28.914,0.612638024200000017
28.915,0.613283809199999915
28.915,0.612753854199999945
28.916,0.613401792199999904
28.917,0.614084102199999868
28.917,0.613537523199999988
28.918,0.614183738199999937
28.918,0.611738272199999986
28.919,0.612362930199999986
28.92,0.61303559620000003
28.92,0.612523546200000043
28.921,0.61316270319999999
28.922,0.613623569200000049
28.922,0.613254700199999944
28.923,0.613305704199999854
28.923,0.612760213199999845
28.924,0.613390965200000024
28.925,0.614063193200000021
28.925,0.613492087200000033
28.926,0.614121772199999856
28.926,0.613563407200000019
28.927,0.614197109200000031
28.928,0.61468062819999991
28.928,0.614340104199999845
28.929,0.615019249199999948
28.929,0.614468904199999996
28.93,0.615116179199999942
28.931,0.613176364199999875
28.931,0.612588988199999959
28.932,0.613211290199999978
28.932,0.612669994200000009
28.933,0.613299914199999961
28.934,0.613442127199999906
28.934,0.613070474199999935
28.935,0.613498881199999953
28.935,0.613124514199999912
28.936,0.613488611199999975
28.937,0.614125358199999913
28.937,0.613563336199999918
28.938,0.614202265199999873
28.939,0.614682140200000001
28.939,0.614324885199999834
28.94,0.61474326219999997
28.94,0.614394494199999915
28.941,0.615077541200000019
28.942,0.61335108519999992
28.942,0.612743595199999988
28.943,0.613375026199999948
28.943,0.613041424199999959
28.944,0.613524435199999992
28.945,0.614161159200000026
28.945,0.613312058200000007
28.946,0.613726945200000037
28.946,0.613356022199999847
28.947,0.614017868199999925
28.948,0.614456137199999916
28.948,0.614091460200000046
28.949,0.614535408199999853
28.949,0.614167850199999861
28.95,0.614623454199999971
28.951,0.615264350199999918
28.951,0.614733203199999908
28.952,0.615364990200000014
28.952,0.61502254619999985
28.953,0.613384757199999961
28.954,0.614013708199999894
28.954,0.613465707200000041
28.955,0.614102547199999901
28.956,0.614572654199999843
28.956,0.614214701199999877
28.957,0.614345468200000019
28.957,0.61375102020000005
28.958,0.614372743199999902
28.959,0.615038803200000037
28.959,0.614489191199999893
28.96,0.615117495200000028
28.96,0.614556184200000019
28.961,0.615208928199999946
28.962,0.61568144619999998
28.962,0.61533791719999997
28.963,0.616019565200000005
28.963,0.615488137199999838
28.964,0.6161347412
28.965,0.614365415199999985
28.965,0.613742295200000006
28.966,0.614371619199999938
28.966,0.614035723199999992
28.967,0.614496699200000049
28.968,0.615132930199999925
28.968,0.61429620919999994
28.969,0.614714712199999843
28.969,0.6143462462
28.97,0.615016088199999975
28.971,0.615470429199999944
28.971,0.615110662199999988
28.972,0.615558753199999972
28.972,0.615191374199999916
28.973,0.615640771200000045
28.974,0.616276227199999968
28.974,0.615733437199999841
28.975,0.616369429199999928
28.976,0.617034916199999946
28.976,0.614367748199999838
28.977,0.614724894199999869
28.977,0.61435404619999989
28.978,0.615006340199999887
28.979,0.615465886199999976
28.979,0.61510491119999999
28.98,0.615270297199999923
28.98,0.614673467200000042
28.981,0.615305662199999933
28.982,0.615728540199999894
28.982,0.615378679199999997
28.983,0.616060788199999984
28.983,0.615554813199999937
28.984,0.616209118200000013
28.985,0.6166902152
28.985,0.616342757199999977
28.986,0.617018038199999894
28.986,0.616476113199999839
28.987,0.617118837200000045
28.988,0.615454377199999844
28.988,0.615085274199999918
28.989,0.615513147199999941
28.989,0.615147969199999919
28.99,0.615607601200000018
28.991,0.616251622199999845
28.991,0.615414129199999935
28.992,0.616062360199999933
28.993,0.616513281200000037
28.993,0.616157044199999945
28.994,0.616553447200000046
28.994,0.61618679620000005
28.995,0.616655553199999981
28.996,0.61729543419999988
28.996,0.616758123199999894
28.997,0.617415294199999961
28.997,0.617100625199999971
28.998,0.617560094199999906
28.999,0.61820462219999994
28.999,0.615543921200000007
29,0.616177965199999897
29,0.615648174199999951
29.001,0.616284520200000016
29.002,0.616734844200000018
29.002,0.616377344200000007
29.003,0.617047999199999971
29.003,0.616226029199999912
29.004,0.616682891199999969
29.005,0.617333208200000036
29.005,0.617014734199999856
29.006,0.617465497199999988
29.006,0.617121535199999901
29.007,0.617570521199999996
29.008,0.618225303200000017
29.008,0.617724849200000033
29.009,0.618378099199999861
29.009,0.618053208199999868
29.01,0.618475994199999988
29.011,0.619113397200000023
29.011,0.616458360199999996
29.012,0.617089216199999899
29.013,0.617555525200000007
29.013,0.617192298199999987
29.014,0.617648805199999981
29.014,0.6172925441999999
29.015,0.617416841199999841
29.016,0.618057691199999978
29.016,0.617514862199999956
29.017,0.618144732199999988
29.017,0.617570625199999942
29.018,0.618208409199999972
29.019,0.618646940199999881
29.019,0.618284545199999866
29.02,0.6187484902
29.02,0.618392764199999997
29.021,0.619068256200000053
29.022,0.619461730199999836
29.022,0.619090616200000051
29.023,0.617329460199999899
29.023,0.616744897200000028
29.024,0.617368572199999963
29.025,0.618035471200000016
29.025,0.617523106199999946
29.026,0.61816542119999984
29.026,0.617329759199999992
29.027,0.617791876199999864
29.028,0.61844247019999998
29.028,0.618125043199999831
29.029,0.618573636200000051
29.03,0.619208122199999875
29.03,0.618663790199999838
29.031,0.619307805199999836
29.031,0.61877565819999991
29.032,0.619432980200000036
29.033,0.620116929199999941
29.033,0.619558206200000013
29.034,0.620204038200000027
29.034,0.617506072199999864
29.035,0.618136006199999863
29.036,0.61857870520000002
29.036,0.618206642199999875
29.037,0.618684643199999937
29.037,0.618323742199999856
29.038,0.618471528199999951
29.039,0.619115462199999908
29.039,0.618567683199999992
29.04,0.619202676200000021
29.04,0.618637448199999881
29.041,0.619269261199999918
29.042,0.619716776199999984
29.042,0.61935338719999988
29.043,0.620028777199999933
29.043,0.619492974199999932
29.044,0.620137576199999871
29.045,0.620608173199999944
29.045,0.620265817199999956
29.046,0.618572521199999944
29.047,0.619194901199999978
29.047,0.618637228199999885
29.048,0.619270823199999928
29.048,0.618740860199999961
29.049,0.619372145199999831
29.05,0.620039483200000015
29.05,0.619179483199999933
29.051,0.619604288199999906
29.051,0.619232584199999932
29.052,0.619682783200000028
29.053,0.620320603199999929
29.053,0.619762571199999887
29.054,0.620405249199999839
29.054,0.62007793420000001
29.055,0.620538240199999921
29.056,0.621195666199999993
29.056,0.620674437199999926
29.057,0.621332548199999831
29.057,0.621016794199999996
29.058,0.619348623199999835
29.059,0.619744925200000016
29.059,0.6193708242
29.06,0.62003140320000005
29.06,0.61946564919999991
29.061,0.62010428719999999
29.062,0.620243796200000028
29.062,0.6196169011999999
29.063,0.620254870199999915
29.063,0.619672763199999863
29.064,0.620313499199999893
29.065,0.62078825819999994
29.065,0.62042841319999997
29.066,0.621099087199999951
29.067,0.621548542199999994
29.067,0.6212066772
29.068,0.621670131199999918
29.068,0.62131161219999997
29.069,0.619496571200000009
29.07,0.620094035199999945
29.07,0.619513914199999902
29.071,0.620140288199999998
29.071,0.619443542199999972
29.072,0.62005606919999989
29.073,0.620100511199999978
29.073,0.619426691199999932
29.074,0.620041899199999854
29.074,0.619398749199999929
29.075,0.620019687199999888
29.076,0.62045548920000004
29.076,0.620097451199999925
29.077,0.62054150919999995
29.077,0.62018596619999999
29.078,0.62057884619999992
29.079,0.621211023199999875
29.079,0.618316021199999841
29.08,0.618652799199999933
29.08,0.618250232199999859
29.081,0.618678269199999906
29.082,0.61930811519999995
29.082,0.618425517199999938
29.083,0.619054843200000035
29.084,0.61951250319999995
29.084,0.619146494200000005
29.085,0.619533178199999975
29.085,0.619168603199999887
29.086,0.619626910200000043
29.087,0.620216159199999948
29.087,0.619445718199999937
29.088,0.619517413199999864
29.088,0.619111758199999859
29.089,0.617296398199999927
29.09,0.617286787199999851
29.09,0.616244411199999839
29.091,0.6152552322
29.091,0.614208048199999853
29.092,0.61431132119999998
29.093,0.614581818200000016
29.093,0.61414856619999991
29.094,0.614438727200000031
29.094,0.614053077199999905
29.095,0.612508268200000037
29.096,0.613113044199999898
29.096,0.612545803199999956
29.097,0.613156848200000046
29.097,0.61260031519999991
29.098,0.613230781199999961
29.099,0.613212267199999992
29.099,0.612632933200000005
29.1,0.613255757199999915
29.1,0.612673357200000043
29.101,0.613305021199999963
29.102,0.613749710200000017
29.102,0.613382301199999921
29.103,0.614051932199999981
29.104,0.614519368199999858
29.104,0.61416095419999994
29.105,0.614596009200000013
29.105,0.614212603199999927
29.106,0.613549230199999847
29.107,0.614175765199999942
29.107,0.613594819200000026
29.108,0.614233468199999906
29.108,0.613690367200000028
29.109,0.614322493199999984
29.11,0.614800099200000002
29.11,0.614443097199999896
29.111,0.615109248200000011
29.111,0.614142063199999861
29.112,0.614543547200000037
29.113,0.615179230199999868
29.113,0.614620945199999988
29.114,0.615261013200000037
29.114,0.614705786200000046
29.115,0.615347354199999861
29.116,0.616014827199999889
29.116,0.615481823199999885
29.117,0.616121304199999995
29.117,0.615539762199999837
29.118,0.61616871719999988
29.119,0.614499665199999875
29.119,0.61411328719999991
29.12,0.61453696319999995
29.121,0.615164536199999998
29.121,0.614646024200000026
29.122,0.615276594200000023
29.122,0.614314868199999916
29.123,0.614720024199999935
29.124,0.615349325199999961
29.124,0.61500270719999994
29.125,0.615440081200000041
29.125,0.615080163200000027
29.126,0.61551607919999984
29.127,0.616157439199999988
29.127,0.615614261199999953
29.128,0.616247775199999956
29.128,0.61570438319999998
29.129,0.61634315319999988
29.13,0.617000528199999951
29.13,0.614354473199999915
29.131,0.614755935200000045
29.131,0.614382633199999969
29.132,0.615049026199999901
29.133,0.615493175199999906
29.133,0.615124939199999995
29.134,0.615197049199999843
29.134,0.614609775199999928
29.135,0.615236039200000026
29.136,0.615676321200000039
29.136,0.615306301199999956
29.137,0.615719688200000001
29.137,0.615354052199999831
29.138,0.616028933199999959
29.139,0.616436299199999868
29.139,0.616067515199999913
29.14,0.61651020919999988
29.141,0.61714467319999988
29.141,0.614491894199999941
29.142,0.615121985200000052
29.142,0.614567897199999932
29.143,0.615206095200000022
29.144,0.615666295200000043
29.144,0.615308278199999889
29.145,0.615347188199999892
29.145,0.614752994199999844
29.146,0.615386145200000009
29.147,0.616053008199999971
29.147,0.615480548199999863
29.148,0.616121163199999873
29.148,0.615587792199999925
29.149,0.616227737200000011
29.15,0.616660413199999976
29.15,0.616301214199999945
29.151,0.61674201220000002
29.151,0.616383486199999939
29.152,0.617054707199999883
29.153,0.61542128419999997
29.153,0.61503180019999992
29.154,0.615473163199999892
29.154,0.615102898199999967
29.155,0.61555412720000002
29.156,0.616181190199999836
29.156,0.615240894200000051
29.157,0.615650607199999863
29.158,0.616284588199999869
29.158,0.615709540199999902
29.159,0.616351156199999914
29.159,0.616021579199999889
29.16,0.616498456199999986
29.161,0.617130736200000027
29.161,0.616589778200000046
29.162,0.617227532200000037
29.162,0.616651683199999964
29.163,0.617285900199999956
29.164,0.615663103199999946
29.164,0.615287596199999951
29.165,0.615757602199999972
29.165,0.615395053199999872
29.166,0.616064565199999856
29.167,0.616511777199999941
29.167,0.616146096200000046
29.168,0.616187382199999908
29.168,0.6156297611999999
29.169,0.616262265200000045
29.17,0.616673259199999932
29.17,0.616306252200000012
29.171,0.616741301200000033
29.171,0.616375825200000001
29.172,0.617048074199999961
29.173,0.617530583199999981
29.173,0.617174082200000026
29.174,0.617623200199999941
29.175,0.618266957199999908
29.175,0.615632014200000019
29.176,0.616259476199999987
29.176,0.615737426199999935
29.177,0.616371788199999934
29.178,0.617038462200000024
29.178,0.616474155199999927
29.179,0.617097345199999921
29.179,0.6160766071999999
29.18,0.616491279199999906
29.181,0.617114088199999908
29.181,0.616497741199999891
29.182,0.617131166199999856
29.182,0.616544794199999965
29.183,0.617182537199999933
29.184,0.617653350199999892
29.184,0.617293759199999844
29.185,0.617732107199999932
29.185,0.617373429199999932
29.186,0.618045966199999961
29.187,0.616430188199999836
29.187,0.616045733199999998
29.188,0.61648686819999998
29.188,0.616120926200000027
29.189,0.616595638199999959
29.19,0.617233868200000031
29.19,0.61629294819999991
29.191,0.616726539199999865
29.191,0.616354034200000009
29.192,0.617022775199999926
29.193,0.617451213199999845
29.193,0.617090828200000049
29.194,0.617539172199999872
29.195,0.618177711199999977
29.195,0.617634101199999949
29.196,0.618271062200000051
29.196,0.617700805199999922
29.197,0.618337123199999892
29.198,0.619009046199999964
29.198,0.616362739199999951
29.199,0.6167659701999999
29.199,0.616397539199999841
29.2,0.61706113920000005
29.201,0.617545296199999869
29.201,0.617176912199999923
29.202,0.617217307200000007
29.202,0.616626439200000039
29.203,0.6172600332
29.204,0.617707571199999968
29.204,0.617344693199999956
29.205,0.618016399199999841
29.205,0.617464283199999905
29.206,0.618097047200000024
29.207,0.618557057199999868
29.207,0.618198495199999917
29.208,0.618654563200000005
29.208,0.618299117199999856
29.209,0.616671394199999941
29.21,0.617282518199999905
29.21,0.616725200199999875
29.211,0.617359322200000001
29.212,0.61802444919999999
29.212,0.617515063199999933
29.213,0.61815221319999991
29.213,0.6172313452
29.214,0.617675930199999887
29.215,0.618323357199999976
29.215,0.61777857520000001
29.216,0.618427544200000009
29.216,0.6181073762
29.217,0.618566522199999854
29.218,0.619219464199999956
29.218,0.618682150199999944
29.219,0.619335056199999953
29.219,0.619017167199999993
29.22,0.619472480200000006
29.221,0.620105234199999963
29.221,0.617757370199999875
29.222,0.618388900200000031
29.222,0.618057326199999976
29.223,0.618512950199999964
29.224,0.619146636199999987
29.224,0.618598708199999956
29.225,0.619241011199999965
29.225,0.618311752199999894
29.226,0.618726618199999964
29.227,0.619361653199999915
29.227,0.619033155199999905
29.228,0.619464077199999961
29.228,0.619104584200000026
29.229,0.619564182199999978
29.23,0.620209009199999881
29.23,0.619671674199999908
29.231,0.620311788199999988
29.232,0.620766286199999847
29.232,0.620421940199999963
29.233,0.621106560199999877
29.233,0.618185604200000014
29.234,0.618582567200000041
29.235,0.619209951199999994
29.235,0.618672033199999967
29.236,0.619312858200000035
29.236,0.61833694520000004
29.237,0.618745097199999923
29.238,0.61937588320000003
29.238,0.619044468200000028
29.239,0.619471437199999861
29.239,0.619090473199999988
29.24,0.619553284199999996
29.241,0.620191170200000028
29.241,0.619634280199999885
29.242,0.620289765199999896
29.242,0.619754225199999894
29.243,0.62040781119999999
29.244,0.621091615199999888
29.244,0.618533400200000024
29.245,0.619168345199999856
29.245,0.618648064199999844
29.246,0.619282133200000026
29.247,0.619739874199999982
29.247,0.619372565199999945
29.248,0.620040902199999963
29.249,0.620112814199999859
29.249,0.6195237482
29.25,0.620152144199999974
29.25,0.619577122199999938
29.251,0.62021407719999999
29.252,0.620684247200000036
29.252,0.620324706199999906
29.253,0.620997451200000046
29.253,0.620441896200000007
29.254,0.621119100200000048
29.255,0.621543730199999975
29.255,0.62118270519999985
29.256,0.619607093199999956
29.256,0.61924452619999992
29.257,0.619716361199999841
29.258,0.620348674199999947
29.258,0.620016876200000009
29.259,0.620485344200000007
29.259,0.620125813200000039
29.26,0.620163430199999861
29.261,0.62061458619999987
29.261,0.620249844199999953
29.262,0.620657036199999898
29.262,0.620288607200000006
29.263,0.620683030199999927
29.264,0.62130873019999999
29.264,0.620780658199999944
29.265,0.621420586199999955
29.266,0.622093209199999994
29.266,0.621543956200000022
29.267,0.622198342199999918
29.267,0.619608916200000023
29.268,0.62023849119999985
29.269,0.620698243199999885
29.269,0.620332917199999831
29.27,0.620791109200000021
29.27,0.620444882199999932
29.271,0.621126163200000022
29.272,0.621203381199999956
29.272,0.6206383862
29.273,0.621269982199999845
29.273,0.620691843199999923
29.274,0.621324835200000033
29.275,0.621763439199999987
29.275,0.621404848199999856
29.276,0.622078789199999923
29.276,0.621565156199999965
29.277,0.622207752200000017
29.278,0.622651465199999918
29.278,0.622309992199999937
29.279,0.620726464199999881
29.279,0.620341914199999951
29.28,0.62100379119999993
29.281,0.621445849199999898
29.281,0.621081392200000024
29.282,0.621568200200000028
29.282,0.621224241199999968
29.283,0.621299482199999972
29.284,0.62173493420000003
29.284,0.621367962199999898
29.285,0.622041715199999953
29.286,0.622497952200000035
29.286,0.622125741199999856
29.287,0.62257334019999999
29.287,0.622187247199999845
29.288,0.622656348200000039
29.289,0.62329226319999997
29.289,0.622736313199999888
29.29,0.62337777220000001
29.29,0.623038113200000018
29.291,0.621388419199999873
29.292,0.622017925199999985
29.292,0.621475852199999898
29.293,0.622113730199999934
29.293,0.621588992199999965
29.294,0.622227682199999906
29.295,0.622269843200000002
29.295,0.621683803200000048
29.296,0.622317092199999863
29.296,0.621771005199999835
29.297,0.622422219199999956
29.298,0.623164498199999969
29.298,0.622684288199999877
29.299,0.623337611199999971
29.299,0.623020603199999853
29.3,0.62356051720000005
29.301,0.624211720199999929
29.301,0.623737064199999965
29.302,0.624450754199999953
29.303,0.62518464419999997
29.303,0.62261288619999999
29.304,0.623232191199999837
29.304,0.622658227199999856
29.305,0.623286929199999836
29.306,0.623710444199999877
29.306,0.623345047199999944
29.307,0.624074893199999978
29.307,0.623174266199999935
29.308,0.623596084199999898
29.309,0.624226083199999945
29.309,0.623721008199999978
29.31,0.624364773199999942
29.31,0.624075016199999941
29.311,0.624584396199999944
29.312,0.625209151199999977
29.312,0.624726656200000005
29.313,0.62536384219999985
29.313,0.625096609199999873
29.314,0.625638393200000028
29.315,0.626354782199999956
29.315,0.626095306199999865
29.316,0.62525051220000005
29.316,0.624670113199999873
29.317,0.62530284619999987
29.318,0.625758589199999935
29.318,0.625395916200000009
29.319,0.62612535120000001
29.319,0.62565130319999995
29.32,0.626305014199999951
29.321,0.627045451199999878
29.321,0.626307063199999844
29.322,0.626746335200000001
29.323,0.627384049200000013
29.323,0.627114981199999863
29.324,0.62761202019999995
29.324,0.627249742199999846
29.325,0.627766220199999833
29.326,0.628468947200000014
29.326,0.628199726199999861
29.327,0.628725584199999906
29.327,0.628360097199999853
29.328,0.629094444199999932
29.329,0.629599962199999915
29.329,0.629237397200000045
29.33,0.629087337199999871
29.33,0.628472535200000013
29.331,0.6291069212
29.332,0.629636355199999939
29.332,0.62927483719999988
29.333,0.630001631199999853
29.333,0.629531404199999975
29.334,0.63016950419999995
29.335,0.630684466199999956
29.335,0.630341485199999993
29.336,0.631083346199999836
29.336,0.630313849199999995
29.337,0.631026753200000009
29.338,0.631534460199999921
29.338,0.631168129199999981
29.339,0.631602585200000008
29.34,0.632234221199999831
29.34,0.631764512199999959
29.341,0.632466776200000021
29.341,0.632195057199999908
29.342,0.632709621199999847
29.343,0.63336434919999984
29.343,0.633106442199999894
29.344,0.633630838199999988
29.344,0.633288288199999935
29.345,0.634028974200000037
29.346,0.633195211199999883
29.346,0.63258364719999993
29.347,0.633219001199999851
29.347,0.632699597200000016
29.348,0.633412055199999988
29.349,0.634151235200000048
29.349,0.633684364199999847
29.35,0.634318354199999931
29.35,0.634050831199999939
29.351,0.634169910200000017
29.352,0.634607697199999873
29.352,0.634236836199999929
29.353,0.634735178199999914
29.353,0.634370046199999922
29.354,0.635099501200000025
29.355,0.635630966199999922
29.355,0.635333338199999928
29.356,0.636064427200000001
29.357,0.636591100199999978
29.357,0.636243027199999919
29.358,0.636740746199999871
29.358,0.63639433519999988
29.359,0.637135027200000033
29.36,0.637075533199999986
29.36,0.63644003120000003
29.361,0.63706101919999991
29.361,0.636562339199999935
29.362,0.637186845200000015
29.363,0.637710871199999915
29.363,0.637348457199999883
29.364,0.638077117199999931
29.364,0.637576631199999963
29.365,0.638217388199999953
29.366,0.638290127199999887
29.366,0.637733689199999839
29.367,0.638432992200000046
29.367,0.63815933120000001
29.368,0.638613502199999902
29.369,0.639247041199999974
29.369,0.638746543199999903
29.37,0.639389740199999942
29.37,0.639117470199999978
